AGNname,galaxyName,degreesJ2000RA_DecAGN,degreesJ2000RA_DecGalaxy,impactParameter (kpc),vcorrGalaxy (km/s),distGalaxy (Mpc),majorAxis (kpc),minorAxis (kpc),Lstar,inclination (deg),positionAngle (deg),RC3pa (deg),azimuth (deg),RC3type,morphology,galaxyRedshift,AGNredshift,spectrumStatus,groups_dist_std (Mpc)
SDSSJ140347.22+062812.1,NGC5470,"('210.94667', '6.47')","('211.63296', '6.02969')",258.8584937,1296.9,18.26624529,12,1.68,0.1105,82,65,63,57.9,.S..3..,Sb,0.003422,0.0843,NP,[]
US143,SDSSJ130225.03+275820.1,"('195.36708', '27.85194')","('195.6043', '27.97227')",442.0959178,7440.67,104.7981771,11.97,9.34,0.0028,38,48,x,12.2,x,x,0.023863,0.243,PL,[]
RX_J1330.8+3119,2MASXJ13295017+3125155,"('202.72167', '31.32556')","('202.45918', '31.42101')",462.0481875,7716.24,108.6793944,11.96,10.76,0.6591,25,75,x,38.1,x,E5,0.024821,0.241,DG,[]
US143,SDSSJ130051.30+274121.0,"('195.36708', '27.85194')","('195.21378', '27.68917')",441.2240262,8471.31,119.3142021,11.96,9.33,0.0422,38,62,x,22.2,x,dS0,0.0273,0.243,PL,[]
SDSSJ125124.60+055420.0,UGC07943,"('192.8525', '5.90556')","('191.69042', '5.955')",403.8404202,1131.71,20,11.95,9.44,0.1844,37,30,x,62.4,x,Scd:,0.002784,1.378,RT,"[('LGG292', '17.2852113603', '2.24885645957'), ('UZC490', '23.0327759438', '9.3330876306')]"
MRK1486,UGC08970,"('209.96208', '57.43944')","('210.70388', '57.97464')",332.9181673,2033.66,28.64311564,11.94,7.88,0.0193,48,170,x,46.7,x,SAdm,0.006121,0.0338,RT,[]
RX_J1330.8+3119,SDSSJ133047.18+313102.3,"('202.72167', '31.32556')","('202.69658', '31.51731')",357.08455,7528.81,106.0395091,11.94,7.64,3.5676,50,79,x,85.4,x,x,0.024198,0.241,DG,[]
CSO395,SDSSJ121151.66+371017.1,"('182.81083', '36.96083')","('182.96529', '37.17143')",451.4401124,7526.04,106.0005217,11.92,7.75,0.071,49,48,x,17.6,x,HII?,0.024195,0.169,DG,[]
RX_J0714.5+7408,UGC03730NED01,"('108.65083', '74.13639')","('108.58571', '73.48064')",454.1660662,2816.38,39.66729943,11.92,7.87,0.439,48,160,165,21.6,.RING..,S0 pec (Ring A),0.009123,0.371,SP,[]
SDSSJ145424.40+304658.0,UGC09597,"('223.60167', '30.78278')","('223.75065', '30.82474')",65.18220816,1969.02,27.73265279,11.92,9.06,0.0911,40,22,x,49.8,x,Sm:,0.005784,0.465,NP,[]
CSO176,SDSSJ125106.57+291148.5,"('193.10375', '29.2225')","('192.77738', '29.19681')",485.5387966,6905.6,97.26196721,11.92,4.65,x,67,125,x,40.2,x,Sbrst,0.022079,0.82,PL,[]
RBS1089,IC3131,"('184.31708', '8.16139')","('184.71204', '7.86189')",229.4281632,1894.64,26.68501905,11.88,9.5,x,36,110,x,17.5,x,"d:S0_1_(0),N:",0.005324,0.343,RT,[]
SDSSJ121640.60+071224.0,IC3131,"('184.16917', '7.20667')","('184.71204', '7.86189')",394.9067331,1894.64,26.68501905,11.88,9.5,x,36,110,x,70.6,x,"d:S0_1_(0),N:",0.005324,0.587,RT,[]
2dFGRSS394Z150,2dFGRSS393Z025,"('41.55542', '-30.495')","('41.89079', '-30.50036')",354.7273731,4992.82,70.32145393,11.86,2.45,0.0504,78,x,x,x,x,x,0.017457,0.1312,RT,[]
RX_J1330.8+3119,SDSSJ133030.82+312128.9,"('202.72167', '31.32556')","('202.62845', '31.35805')",163.9951971,7758.13,109.2695041,11.86,9.85,0.0739,33,139,x,26.8,x,x,0.024962,0.241,DG,[]
MS0244.6-3020,2dFGRSS393Z025,"('41.70792', '-30.12833')","('41.89079', '-30.50036')",496.015557,4992.82,70.32145393,11.86,2.45,0.0504,78,x,x,x,x,x,0.017457,0.528,NP,[]
QSO0246-3050,2dFGRSS393Z025,"('42.09208', '-30.63528')","('41.89079', '-30.50036')",269.5736451,4992.82,70.32145393,11.86,2.45,0.0504,78,x,x,x,x,x,0.017457,1.093,NP,[]
RX_J1232.5+0603,NGC4532,"('188.14958', '6.05278')","('188.58054', '6.46769')",162.2623493,2309.95,15.589,11.84,4.17,0.4134,69,x,160,65.9,.IB.9..,IBm            HII,0.006711,0.085,PL,[]
MRK106,2MASXJ09192323+5531371,"('139.98042', '55.36028')","('139.84709', '55.52699')",438.4104577,9742.36,137.216305,11.84,7.82,1.0596,48,75,x,80.6,x,x,0.031935,0.1235,SP,[]
SDSSJ123426.80+072411.0,NGC4532,"('188.61167', '7.40306')","('188.58054', '6.46769')",254.6337329,2309.95,15.589,11.84,4.17,0.4134,69,x,160,21.9,.IB.9..,IBm            HII,0.006711,0.844,RT,[]
SDSSJ123647.80+060048.0,NGC4532,"('189.19917', '6.01333')","('188.58054', '6.46769')",208.0334475,2309.95,15.589,11.84,4.17,0.4134,69,x,160,33.6,.IB.9..,IBm            HII,0.006711,1.278,RT,[]
NGC4696,2MASXJ12484344-4138376,"('192.20542', '-41.31111')","('192.18038', '-41.64365')",193.709931,2365.91,33.32273311,11.83,4.97,0.3779,65,155,x,28.2,x,S0,0.007315,0.01,PL,[]
NGC985,NGC1035,"('38.6575', '-8.7875')","('39.87121', '-8.13294')",440.5424763,988.99,18.46,11.81,3.76,0.0102,71,x,150,88.6,.SAS5$.,SA(s)c?,0.00414,0.0431,NP,"[('LGG71', '16.2312018793', '1.219838272')]"
PHL1444,NGC1035,"('40.71208', '-7.98722')","('39.87121', '-8.13294')",272.3193414,988.99,18.46,11.81,3.76,0.0102,71,x,150,69.9,.SAS5$.,SA(s)c?,0.00414,0.378,DG,"[('LGG71', '16.2312018793', '1.219838272')]"
SDSSJ121903.98+152608.5,NGC4262,"('184.76625', '15.43556')","('184.8774', '14.87765')",190.5016325,1658.67,19.212,11.8,10.15,0.0032,30,165,-99,4.1,.LBS-$.,SB(s)0-?,0.004533,0.1957,DG,[]
RX_J1221.0+1554,NGC4262,"('185.26042', '15.91306')","('184.8774', '14.87765')",368.6051763,1658.67,19.212,11.8,10.15,0.0032,30,165,-99,34.6,.LBS-$.,SB(s)0-?,0.004533,0.231,RT,[]
SDSSJ140732.20+550725.0,CGCG272-032,"('211.88417', '55.12361')","('211.91366', '54.79461')",203.3034949,2510.47,35.35877438,11.79,7.78,0.2452,48,10,x,12.9,x,S0?,0.007682,1.027,RT,"[('LGG373', '29.1182004013', '3.49633987591')]"
NGC4051,NGC4138,"('180.79', '44.53139')","('182.37408', '43.68531')",385.1391881,1145.19,15.567,11.77,7.7,0.007,49,x,150,23.2,.LAR+..,SA(r)0+        Sy1.9,0.002962,0.0023,RT,[]
MRK272,MRK0267,"('205.5', '42.76')","('204.8998', '43.05278')",495.2020911,3813.9,53.71693676,11.77,6.59,0.3539,55,160,-99,36.4,.S?....,Sb             Sbrst,0.011893,0.0347,DG,[]
MRK304,SDSSJ221627.42+140618.9,"('334.30083', '14.23917')","('334.11427', '14.10527')",411.7975669,7443.65,104.8401464,11.77,10.83,x,23,160,x,73.5,x,x,0.025571,0.0658,SP,[]
IRAS01477+1254,2MASXJ01503687+1306360,"('27.61833', '13.14944')","('27.65369', '13.11021')",60.38819564,4706.15,66.28374305,11.76,7.53,3.9157,50,50,x,88.7,x,x,0.016536,0.147,DG,[]
SDSSJ151237.15+012846.0,CGCG021-047NED01,"('228.155', '1.47944')","('228.13785', '1.50481')",67.43511477,8959.17,126.1854285,11.75,7.99,0.8183,47,110,x,36,x,x,0.029148,0.265,RT,"[('UZC685', '122.969764786', '4.26857820284')]"
SDSSJ004222.29-103743.8,MCG-02-03-009,"('10.59292', '-10.62889')","('11.51417', '-11.50556')",443.9916842,1323.07,20.200001,11.75,9.99,0.0015,31,x,-99,x,.SXS9..,SAB(s)m,0.00541,0.4248,SP,[]
SDSSJ113137.10+155644.0,NGC3593,"('172.90458', '15.94556')","('168.65417', '12.81767')",496.2911501,913.85,5.5,11.74,4.81,0.085,65,90,92,37.4,.SAS0*.,SA(s)0/a;HII   Sy2,0.002095,0.183,RT,[]
SDSSJ113210.50+133509.0,NGC3593,"('173.04375', '13.58583')","('168.65417', '12.81767')",416.7991748,913.85,5.5,11.74,4.81,0.085,65,90,92,10.2,.SAS0*.,SA(s)0/a;HII   Sy2,0.002095,0.201,RT,[]
4C10.3,NGC3593,"('165.19958', '10.77056')","('168.65417', '12.81767')",379.4430425,913.85,5.5,11.74,4.81,0.085,65,90,92,31.1,.SAS0*.,SA(s)0/a;HII   Sy2,0.002095,0.42,RT,[]
SDSSJ105945.30+144142.0,NGC3593,"('164.93875', '14.695')","('168.65417', '12.81767')",390.4749652,913.85,5.5,11.74,4.81,0.085,65,90,92,27.6,.SAS0*.,SA(s)0/a;HII   Sy2,0.002095,0.631,DG,[]
PG1148+549,NGC3846A,"('177.83542', '54.62583')","('176.06177', '55.03497')",485.9290205,1655.66,25.299999,11.74,6.34,0.0463,57,35,40,76.7,.SBS9*.,SB(s)m:,0.00479,0.969,SP,[]
SDSSJ112632.90+120437.0,NGC3593,"('171.63708', '12.07694')","('168.65417', '12.81767')",288.5041711,913.85,5.5,11.74,4.81,0.085,65,90,92,14.2,.SAS0*.,SA(s)0/a;HII   Sy2,0.002095,0.977,PL,[]
SDSSJ105956.10+121151.0,NGC3593,"('164.98375', '12.1975')","('168.65417', '12.81767')",349.0822104,913.85,5.5,11.74,4.81,0.085,65,90,92,9.8,.SAS0*.,SA(s)0/a;HII   Sy2,0.002095,0.993,RT,[]
PG1115+080,NGC3593,"('169.57083', '7.76611')","('168.65417', '12.81767')",492.5776981,913.85,5.5,11.74,4.81,0.085,65,90,92,79.8,.SAS0*.,SA(s)0/a;HII   Sy2,0.002095,1.728,RT,[]
RX_J1236.0+2641,SDSSJ123539.50+263255.5,"('189.01708', '26.69333')","('188.9146', '26.54877')",311.4707725,7403.39,104.2730747,11.73,8.91,1.0246,40,154,x,58.3,x,x,0.023724,0.209,DG,[]
SDSSJ021348.53+125951.4,SDSSJ021415.38+125649.5,"('33.45208', '12.9975')","('33.56412', '12.9471')",183.88554,6220.65,87.61483356,11.72,6.92,2.1744,53,11,x,76.2,x,x,0.021548,0.2192,DG,[]
HS1119+5812,UGC06304,"('170.68708', '57.92833')","('169.45471', '58.35211')",375.1198907,1965.61,27.68468418,11.72,9.14,0.0032,38,x,x,x,x,Sm:,0.005877,0.9,DG,[]
FBQSJ0936+3207,KUG0931+323,"('144.01625', '32.11917')","('143.69679', '32.14347')",310.3126976,4647.53,65.45818432,11.72,6.68,0.0262,55,143,x,47.9,x,x,0.01478,1.151,RT,[]
LBQS1222+0901,NGC4451,"('186.33417', '8.74722')","('187.16894', '9.25881')",429.3036138,1163.38,25.35,11.71,6.79,0.1535,54,160,162,78.2,.S..4*.,Sbc:           HII,0.002882,0.535,RT,[]
NGC4696,PGC043175,"('192.20542', '-41.31111')","('191.88925', '-41.13186')",294.5201217,4023.19,56.66458514,11.7,9.07,x,39,x,x,x,x,Im,0.012836,0.01,PL,[]
RX_J1356.4+2515,KUG1356+257,"('209.10667', '25.25639')","('209.59904', '25.54986')",448.731717,2871.12,48.25,11.7,3.98,0.1718,70,35,x,21.6,x,S?,0.008668,0.165,DG,[]
SDSSJ143004.07+022213.3,IC1024,"('217.51667', '2.37028')","('217.86333', '3.00908')",305.1855816,1708.6,24.06472516,11.69,3.74,0.2619,71,30,30,1.5,.L...?.,S0?,0.004853,0.353248,RT,[]
CG963,SDSSJ130238.69+290432.2,"('195.60625', '28.85861')","('195.66121', '29.07561')",379.4058093,6944.11,97.80437597,11.69,10.17,0.1628,29,136,x,56.5,x,x,0.022211,0.022,DG,[]
1H0419-577,NGC1546,"('66.50333', '-57.20028')","('63.65225', '-56.06081')",453.295675,1139.07,13.4,11.69,6.63,x,55,x,147,20.6,.LA.+?.,SA0+?          HII,0.004284,0.104,SP,"[('LGG112', '15.0272683224', '1.97859637941')]"
RX_J1429.6+0321,IC1024,"('217.41958', '3.35722')","('217.86333', '3.00908')",236.6657668,1708.6,24.06472516,11.69,3.74,0.2619,71,30,30,81.8,.L...?.,S0?,0.004853,0.253,RT,[]
PG1338+416,SDSSJ134001.53+412829.4,"('205.25333', '41.38722')","('205.00639', '41.47484')",424.9956096,8440.55,118.881042,11.68,10.63,0.3782,24,162,x,46.7,x,x,0.027311,1.219,SP,[]
LBQS1220+1006,SDSSJ122337.44+094109.0,"('185.80042', '9.83861')","('185.90602', '9.68585')",306.5916247,6747.48,95.03499258,11.65,5.36,0.0777,62,32,x,66.3,x,x,0.021507,0.276,RT,[]
RBS2070,2dFGRSS357Z094,"('359.7825', '-30.6275')","('359.7025', '-30.56839')",191.9657832,8605.02,121.1974431,11.63,4.94,0.21,64,x,x,x,x,x,0.029652,0.165,NP,[]
NGC4696,2MASXJ12475894-4111208,"('192.20542', '-41.31111')","('191.99606', '-41.18935')",161.5252538,3301.91,46.50571278,11.61,7.43,0.2385,50,80,x,47.7,x,S0,0.010431,0.01,PL,"[('LGG298', '47.595503183', '4.0826975706')]"
NGC3690,SBS1129+577,"('172.12458', '58.56111')","('173.01667', '57.43889')",498.8238223,1666.43,23.47090198,11.61,8.88,0.0042,40,x,x,x,x,SBd,0.00486,0.0104,DG,[]
RX_J1232.5+0603,NGC4423,"('188.14958', '6.05278')","('186.78737', '5.88017')",499.3930767,1414.73,20.95,11.61,7.43,0.1703,50,20,18,62.7,.S..8*.,Sdm:           HII,0.003727,0.085,PL,[]
NGC4151,SDSSJ121131.52+392558.7,"('182.63542', '39.40583')","('182.88136', '39.43298')",335.438983,7109.96,100.1402475,11.6,10.79,0.0665,21,93,x,11.1,x,x,0.022824,0.0033,MS,[]
IRAS11598-0112,UGC06970,"('180.61167', '-1.4875')","('179.69029', '-1.46144')",399.6420748,1764.34,24.84992776,11.57,5.78,0.0045,60,x,x,x,x,SB(s)m,0.004924,0.15,DG,"[('UZC439', '24.87947733', '0.0519617964709')]"
SBS1435+509,CGCG273-018,"('219.35875', '50.76556')","('219.69125', '51.3175')",341.3611963,2352.84,33.13854979,11.57,8.68,0.0678,41,x,x,x,x,x,0.007162,0.7833,SP,[]
3C323.1,CGCG136-081,"('236.93167', '20.87111')","('237.06579', '21.02469')",216.960925,4453.49,62.72519355,11.56,9.24,0.1388,36,80,x,40.8,x,x,0.014193,0.2643,PL,[]
TON694,2MASXJ13021025+2811309,"('195.80417', '28.18556')","('195.54287', '28.19183')",341.4239917,6028.42,84.90730444,11.53,11.06,0.2961,16,95,x,3.4,x,E/S0,0.019153,1.302,PL,[]
US136,2MASXJ13021025+2811309,"('195.25333', '28.32889')","('195.54287', '28.19183')",429.0507653,6028.42,84.90730444,11.53,11.06,0.2961,16,95,x,23.3,x,E/S0,0.019153,1.36,PL,[]
US136,2MASXJ13000871+2809352,"('195.25333', '28.32889')","('195.03636', '28.15986')",485.0841715,7733.8,108.9267438,11.51,9.21,2.2089,36,105,x,56.5,x,disk,0.02484,1.36,PL,[]
PG0923+201,SDSSJ092629.74+194328.6,"('141.47792', '19.90111')","('141.62392', '19.72461')",482.3614153,8773.74,123.5737866,11.5,5.03,0.2163,64,x,x,x,x,x,0.028544,0.19,DG,[]
US143,KUG1258+279B,"('195.36708', '27.85194')","('195.24325', '27.6521')",308.0510155,5498.34,77.44136916,11.49,7.35,0.0785,50,175,x,33.7,x,SBa,0.017382,0.243,PL,[]
NGC4696,2MASXJ12495160-4113346,"('192.20542', '-41.31111')","('192.4649', '-41.22616')",143.8721538,2334.58,38.75,11.48,9.87,0.4748,30,25,x,41.4,x,E,0.007205,0.01,PL,"[('LGG309', '32.2127232013', '2.16342777734')]"
FBQSJ1134+2555,SDSSJ113422.54+255428.1,"('173.74', '25.92444')","('173.59392', '25.90781')",314.2107561,9651.4,135.9352577,11.47,7.91,0.1784,46,x,x,x,x,x,0.031243,0.714,DG,[]
KUV08054+3958,SDSSJ080837.30+395414.5,"('122.18417', '39.81444')","('122.15542', '39.90403')",147.7511697,6514.18,91.74907506,11.45,7.56,x,48,82,x,84.2,x,x,0.021266,0.0911,DG,[]
LBQS1220+1006,NGC4445,"('185.80042', '9.83861')","('187.06637', '9.4362')",421.1275676,653.44,18.4,11.44,2.06,0.0112,79,105,106,2.9,.S..2*/,Sab: sp;LINER  HII,0.001181,0.276,RT,[]
LBQS1222+0901,NGC4445,"('186.33417', '8.74722')","('187.06637', '9.4362')",320.7255811,653.44,18.4,11.44,2.06,0.0112,79,105,106,58.6,.S..2*/,Sab: sp;LINER  HII,0.001181,0.535,RT,[]
RX_J1223.2+0922,NGC4445,"('185.82417', '9.38556')","('187.06637', '9.4362')",393.8874496,653.44,18.4,11.44,2.06,0.0112,79,105,106,17.4,.S..2*/,Sab: sp;LINER  HII,0.001181,0.681,RT,[]
RX_J1356.4+2515,SDSSJ135536.08+251627.6,"('209.10667', '25.25639')","('208.90033', '25.27433')",401.3112581,8708.61,122.6565129,11.42,7.85,1.0229,46,x,x,x,x,x,0.028135,0.165,DG,[]
NGC4696,2MASXJ12494208-4041066,"('192.20542', '-41.31111')","('192.42517', '-40.68525')",384.987192,2418.87,34.06863987,11.4,5.7,0.2504,60,20,x,5.2,x,SBb,0.007478,0.01,PL,"[('LGG309', '32.2127232013', '2.16342777734')]"
TON694,MAPS-NGPO_323_0876497,"('195.80417', '28.18556')","('195.89023', '28.23908')",192.4188974,8433.11,118.7762287,11.4,4.49,0.0126,66,x,x,x,x,S0,0.027175,1.302,PL,[]
SDSSJ104816.30+120735.0,2MASXJ10484338+1202330,"('162.06792', '12.12639')","('162.18085', '12.04251')",282.015396,8273,116.5211871,11.35,11.35,x,0,90,x,37.2,x,x,0.026683,0.291,RT,[]
IRAS_Z06229-6434,2MASXJ06230781-6451201,"('95.78208', '-64.60528')","('95.78229', '-64.85553')",479.8332836,7800.05,109.8598212,11.34,11.34,x,0,90,x,90,x,Sa,0.026228,0.1289,SP,[]
MS1217.0+0700,NGC4309,"('184.87875', '6.72611')","('185.5516', '7.14431')",226.1471184,1167.4,16.44229576,11.33,7.48,0.1436,48,70,85,12,.LXR+..,SAB(r)0+,0.002899,0.08,PL,[]
SDSSJ122018.43+064119.6,NGC4309,"('185.07667', '6.68861')","('185.5516', '7.14431')",188.169056,1167.4,16.44229576,11.33,7.48,0.1436,48,70,85,24,.LXR+..,SAB(r)0+,0.002899,0.287,RT,[]
PG1216+069,NGC4309,"('184.83708', '6.64389')","('185.5516', '7.14431')",249.1208893,1167.4,16.44229576,11.33,7.48,0.1436,48,70,85,15.2,.LXR+..,SAB(r)0+,0.002899,0.3313,SP,[]
RBS1089,NGC4309,"('184.31708', '8.16139')","('185.5516', '7.14431')",456.5853862,1167.4,16.44229576,11.33,7.48,0.1436,48,70,85,59.8,.LXR+..,SAB(r)0+,0.002899,0.343,RT,[]
SDSSJ121640.60+071224.0,NGC4309,"('184.16917', '7.20667')","('185.5516', '7.14431')",394.0183943,1167.4,16.44229576,11.33,7.48,0.1436,48,70,85,22.6,.LXR+..,SAB(r)0+,0.002899,0.587,RT,[]
RX_J0949.8+3902,KUG0946+392,"('147.47083', '39.03444')","('147.43991', '39.01722')",40.96882463,5638.96,79.42195326,11.32,7.47,x,48,160,x,74.4,x,Compact,0.018084,0.36,DG,[]
3C273.0,NGC4409,"('187.27792', '2.05222')","('186.74375', '2.49436')",223.1844516,1980.03,18.45,11.31,4.98,0.6469,63,10,8,60.4,.SBR4*.,SB(r)bc:;HII   LINER,0.005621,0.1583,SP,[]
US143,SDSSJ130050.99+275143.5,"('195.36708', '27.85194')","('195.21249', '27.8621')",323.8014119,9611.08,135.3673479,11.29,10.04,0.0217,27,163,x,68.7,x,S,0.0311,0.243,PL,[]
TON1009,CGCG180-046,"('137.27542', '32.60861')","('137.38951', '32.50636')",153.2191361,4440.57,62.54327153,11.28,6.99,0.0568,51,85,x,51.8,x,x,0.014156,0.809,RT,"[('UZC208', '63.11864328', '0.414952286629')]"
FBQSJ0751+2919,SDSSJ075106.86+290430.0,"('117.80125', '29.32722')","('117.77858', '29.075')",456.9327996,7347.19,103.4815269,11.28,8.57,0.3393,40,58,x,53.5,x,x,0.024093,0.912,DG,[]
NGC4696,2MASXJ12504299-4125486,"('192.20542', '-41.31111')","('192.67942', '-41.43022')",253.7024821,2558.63,38.75,11.27,5.64,0.5,60,x,83,25.5,.L..../,S0,0.007955,0.01,PL,"[('LGG301', '37.681269095', '1.75771575473')]"
KISSR40,NGC4173,"('185.59833', '29.44361')","('183.0894', '29.20705')",372.4748133,1414.45,9.6999998,11.27,1.58,0.1836,82,134,134,50.2,.SB.7*.,Sdm,0.003759,0.0262,DG,[]
PG1202+281,NGC4173,"('181.17542', '27.90333')","('183.0894', '29.20705')",360.1565904,1414.45,9.6999998,11.27,1.58,0.1836,82,134,134,81.6,.SB.7*.,Sdm,0.003759,0.1653,DG,[]
RX_J1210.6+3157,NGC4173,"('182.65708', '31.95194')","('183.0894', '29.20705')",468.9523726,1414.45,9.6999998,11.27,1.58,0.1836,82,134,134,38.4,.SB.7*.,Sdm,0.003759,0.389,DG,[]
MS1217.0+0700,IC3259,"('184.87875', '6.72611')","('185.95218', '7.18684')",430.5456528,1704.46,21.25,11.25,4.88,0.594,64,x,15,51.6,.SXS8$.,SAB(s)dm?      HII,0.004689,0.08,PL,[]
SDSSJ122018.43+064119.6,IC3259,"('185.07667', '6.68861')","('185.95218', '7.18684')",371.5424122,1704.46,21.25,11.25,4.88,0.594,64,x,15,45.2,.SXS8$.,SAB(s)dm?      HII,0.004689,0.287,RT,[]
PG1216+069,IC3259,"('184.83708', '6.64389')","('185.95218', '7.18684')",457.2856634,1704.46,21.25,11.25,4.88,0.594,64,x,15,48.9,.SXS8$.,SAB(s)dm?      HII,0.004689,0.3313,SP,[]
NGC3125,NGC3113,"('151.63917', '-29.935')","('151.10879', '-28.44403')",435.970806,1259.87,16,11.24,6.07,0.2196,57,85,87,77.9,.SXS7*.,SB(rs)d,0.003612,0.0037,SP,"[('LGG189', '17.597695964', '0.812775857675')]"
KISSR1567,NGC5103,"('201.2275', '43.79889')","('200.12533', '43.08397')",403.4971317,1529.65,21.54434634,11.23,4.72,0.2612,65,140,143,88.1,.S?....,Sab,0.004256,0.04305,RT,[]
TON488,UGC05478,"('152.50292', '30.05583')","('152.38167', '30.15171')",58.03988156,1620.33,23.4,11.23,11.01,0.1285,11,x,-99,x,.I..9..,Im,0.004597,0.2564,SP,[]
UM228,SDSSJ002001.71+003914.1,"('5.25417', '0.87972')","('5.00715', '0.65395')",446.4696413,5427.54,76.44417576,11.19,4.03,0.0577,68,179,x,48.6,x,x,0.019078,0.098,NP,[]
SDSSJ105330.82+523752.8,MRK0153,"('163.37833', '52.63111')","('162.27097', '52.3355')",466.4917056,2604.71,36.299999,11.18,6.26,0.202,55,x,-99,x,.S?....,Scp,0.00797,0.2526,NP,[]
IRAS09583+4714-P,UGC05354,"('150.38', '46.99639')","('149.72246', '47.73683')",291.9690702,1374.61,19.36072695,11.18,5.59,0.1325,60,75,75,73.8,.SB?...,Sm             HII,0.003896,0.086,PL,[]
SDSSJ093706.90+170021.0,SDSSJ093645.45+170607.6,"('144.27875', '17.00583')","('144.18938', '17.10211')",278.2842883,8794.48,123.8658574,11.17,3.6,x,71,x,x,x,x,x,0.028584,0.506,NP,[]
PG1048+342,UGC05898,"('162.9325', '33.99056')","('161.95984', '33.7289')",396.9592941,1901.99,26.78856481,11.16,3.13,x,73,158,158,86,.S..8*.,Sdm:,0.005484,0.167,RT,"[('LGG218', '26.2974477936', '0.833123025699')]"
PG1309+355,NGC5014,"('198.07375', '35.25556')","('197.8801', '36.28213')",413.26513,1397.03,22.799999,11.16,3.57,0.4573,71,100,102,71.2,.S..1$/,Sa? sp,0.003756,0.184,DG,[]
SDSSJ124423.37+021540.4,UGC07824,"('191.09708', '2.26111')","('189.95962', '1.67264')",478.5392497,1520.78,21.41937603,11.16,5.25,0.1257,62,77,77,14.4,.SBS9*.,SB(s)m:,0.004093,0.2395,DG,"[('UZC490', '23.0327759438', '9.3330876306')]"
SDSSJ105956.10+121151.0,SDSSJ110049.13+120746.5,"('164.98375', '12.1975')","('165.20472', '12.12959')",445.9039978,8010.94,112.8300788,11.16,7.92,0.087,44,155,x,47.5,x,x,0.025789,0.993,RT,[]
SDSSJ164251.06+392408.9,SDSSJ164326.84+393145.2,"('250.71292', '39.4025')","('250.86186', '39.52924')",268.8166136,6390.32,90.0044971,11.16,6.47,0.0717,54,4,x,38.2,x,x,0.020843,2.382,PL,[]
RX_J1236.0+2641,SDSSJ123521.33+263835.0,"('189.01708', '26.69333')","('188.8389', '26.64307')",300.1296184,7312.28,102.9899217,11.13,10.58,0.1703,18,151,x,78.5,x,Extended Src [SDSS],0.023421,0.209,DG,[]
PG1202+281,SDSSJ120523.26+280114.4,"('181.17542', '27.90333')","('181.34692', '28.02067')",412.2116587,8751.5,123.2605354,11.12,9.32,1.7525,33,x,x,x,x,x,0.028231,0.1653,DG,[]
4C10.34,SDSSJ120517.66+103320.5,"('181.48375', '10.71472')","('181.32358', '10.55572')",401.1471106,7293.44,102.7244749,11.11,6.66,1.5365,53,72,x,27.3,x,x,0.023334,1.088,RT,[]
NGC4051,UGC07089,"('180.79', '44.53139')","('181.49058', '43.14333')",357.5112717,1028.35,13.867,11.1,2.22,0.2857,78,36,36,55.8,.S..8*.,Sdm:,0.002568,0.0023,RT,"[('LGG269', '14.9842095011', '2.03741204969'), ('UZC480', '12.1018206039', '3.04556111641')]"
PG1211+143,SDSSJ121352.97+141312.4,"('183.57375', '14.05361')","('183.47074', '14.22013')",368.052424,7710.45,108.5978983,11.1,7.21,0.0697,49,20,x,51,x,x,0.024722,0.0804,SP,[]
MRK205,UGC07238,"('185.43375', '75.31056')","('183.47436', '74.50017')",431.1541457,1831.71,25.79872623,11.09,1.11,0.3254,84,47,x,15.5,x,Scd,0.005634,0.0708,MS,[]
US2450,SDSSJ112702.07+270850.4,"('171.90167', '26.91389')","('171.75864', '27.14735')",471.5740001,7212.92,101.5904391,11.08,8.2,0.0081,42,81,x,70.4,x,x,0.02312,0.379,RT,[]
PG1001+291,SDSSJ100427.09+284043.9,"('151.01083', '28.92667')","('151.11291', '28.67887')",423.5168559,6539.62,92.10726571,11.07,10.18,x,23,122,x,38.2,x,Extended Src [SDSS],0.02101,0.3297,SP,[]
CSO1308,UGC07301,"('185.27875', '45.81444')","('184.17533', '46.07878')",305.9249564,940.98,21.6,11.07,1.44,0.0454,82,82,82,27,.S..7..,Sdm,0.002301,0.525,RT,[]
US136,2MASXJ13013085+2833237,"('195.25333', '28.32889')","('195.37867', '28.55675')",446.1862619,7171.03,101.0004403,11.07,5.75,0.2646,58,15,x,10.8,x,x,0.022966,1.36,PL,[]
LBQS0302-0019,SDSSJ030451.41+001218.2,"('46.20792', '0.13694')","('46.21425', '0.20506')",142.7366375,8487.4,119.5408866,11.07,8.19,0.0532,42,167,x,18.3,x,x,0.029064,3.294,RT,[]
SDSSJ104843.50+130605.0,NGC3412,"('162.18125', '13.10139')","('162.722', '13.41213')",106.1769935,1116.28,9.953,11.05,6.19,0.4585,55,155,155,84.5,.LBS0..,SB(s)0^0^,0.002805,0.219,RT,[]
SDSSJ104816.30+120735.0,NGC3412,"('162.06792', '12.12639')","('162.722', '13.41213')",249.3262149,1116.28,9.953,11.05,6.19,0.4585,55,155,155,51.4,.LBS0..,SB(s)0^0^,0.002805,0.291,RT,[]
SDSSJ104741.80+151331.0,NGC3412,"('161.92417', '15.22528')","('162.722', '13.41213')",342.3968717,1116.28,9.953,11.05,6.19,0.4585,55,155,155,2,.LBS0..,SB(s)0^0^,0.002805,0.385,PL,[]
